complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel
CBK0001142,TXN00013418,False,USR55881,MCH1320,2026-01-13 19:02:00,2026-01-15 00:00:00,,1.2069444444444444,,False,6925.85,False,Item/Service Not Delivered,Merchant Not Delivered,User claims account was compromised before transaction.,Closed,Medium,IVR
CBK0001084,TXN00017437,False,USR13933,MCH2265,2026-01-17 10:41:08,2026-01-18 00:00:00,2026-02-09 00:00:00,0.5547685185185185,22.0,False,1311.0,False,General Complaint / Dispute,customer issue,Customer complaint text unclear due to poor call center notes.,Pending Bank,Medium,Chatbot
CBK0001441,TXN00017441,False,USR80479,MCH2733,2026-01-12 00:00:00,2026-01-15 00:00:00,,3.0,,False,766.94,False,Account Takeover / Unauthorized,unauthorized_transaction,Customer says amount was debited twice.,In Progress,High,Call Center
CBK0002220,TXN00018020,False,USR89284,MCH2757,2026-03-15 13:36:00,2026-03-18 00:00:00,2026-04-10 01:36:14,2.433333333333333,23.066828703703703,False,1238.72,False,Other/Unclassified,Service Not Provided,Payment made to unknown merchant as per customer statement.,Closed,Low,Call Center
CBK0002548,TXN00003431,False,USR51725,MCH1320,2026-01-01 00:00:00,2026-01-09 00:00:00,2026-01-09 00:08:00,8.0,0.005555555555555556,False,3242.15,False,Item/Service Not Delivered,merchant service issue,User reports money deducted but merchant denies receiving payment.,Open,Medium,Chatbot
CBK0002511,TXN00014471,False,USR91311,MCH8100,2026-02-21 00:00:00,2026-02-27 00:00:00,,6.0,,False,2509.27,False,Account Takeover / Unauthorized,Account Takeover,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,Open,High,IVR
CBK0002761,TXN00017387,False,USR73413,MCH2266,2026-03-09 00:00:00,2026-03-12 11:20:23,2026-03-30 00:00:00,3.472488425925926,17.527511574074072,False,303.26,False,Account Takeover / Unauthorized,not done by me,User says UPI PIN was not entered by them.,Open,Medium,App
CBK0000999,TXN00009812,False,USR25934,MCH4473,2026-03-11 14:54:18,2026-03-15 00:00:00,2026-04-01 00:00:00,3.3789583333333333,17.0,False,2069.51,False,General Complaint / Dispute,dispute raised,User reports money deducted but merchant denies receiving payment. details missing,Open,Low,Call Center
CBK0002271,TXN00012860,False,USR27755,MCH6850,2026-01-27 00:00:00,2026-01-30 23:27:37,2026-02-10 23:27:37,3.977511574074074,11.0,False,4626.0,False,Account Takeover / Unauthorized,account hacked,User reports money deducted but merchant denies receiving payment.,Pending Bank,Low,App
CBK0000793,TXN00006175,False,USR62254,MCH4226,2026-02-27 00:00:00,2026-02-28 09:53:08,,1.411898148148148,,False,709.86,False,Item/Service Not Delivered,Merchant Not Delivered,Suspicious high-value payment disputed by cust.,Pending Bank,Low,IVR
CBK0001886,TXN00004693,False,USR44959,MCH7728,2026-01-27 00:00:00,2026-01-29 00:00:00,,2.0,,False,3249.99,False,Amount Mismatch,amount mismatch,User says UPI PIN was not entered by them.,Open,Low,App
CBK0000674,TXN95066,False,USR27533,MCH5993,2026-03-01 00:00:00,,2026-03-10 00:00:00,,,False,731.0,False,Account Takeover / Unauthorized,Unauthorized Transaction,customer says amount was debited twice.,Resolved,Medium,App
CBK0002434,TXN00017925,False,USR13134,MCH5284,2026-01-07 02:25:00,,2026-01-27 00:00:00,,,False,1402.12,False,General Complaint / Dispute,complaint,User claims account was compromised before transaction.,In Progress,Medium,Email
CBK0000199,TXN00014454,False,USR65385,MCH9061,2026-01-01 00:00:00,,,,,False,752.03,False,Account Takeover / Unauthorized,unauthorized_transaction,User says UPI PIN was not entered by them. call dropped,Closed,Low,App
CBK0002095,TXN00004933,False,USR43455,MCH2566,2026-01-26 00:00:00,2026-02-06 00:00:00,2026-03-08 00:00:00,11.0,30.0,False,4720.79,False,Item/Service Not Delivered,not delivered,Suspicious high-value payment disputed by customer.,Closed,Low,Chatbot
CBK0000051,TXN00015825,False,USR97494,MCH6181,2026-03-19 00:00:00,2026-04-03 00:00:00,2026-04-24 00:00:00,15.0,21.0,False,272.77,False,Account Takeover / Unauthorized,account hacked,payment made to unknown merchant as per customer statement.,Resolved,Critical,Chatbot
CBK0000240,TXN00014390,False,USR75856,MCH4429,2026-01-12 00:00:00,2026-01-15 10:39:00,2026-01-29 00:00:00,3.44375,13.55625,False,793.04,False,Other/Unclassified,incorrect amount,Customer says transaction was not authorized.,Open,Low,Chatbot
CBK0001791,TXN00002382,False,USR91799,MCH9069,2026-01-02 22:06:00,2026-01-04 02:06:30,2026-01-31 00:00:00,1.1670138888888888,26.912152777777777,False,44046.77,False,Amount Mismatch,Wrong Amount,Complaint received after multiple failed attempts.,Closed,Low,App
CBK0001797,TXN00007084,False,USR14626,MCH7878,2026-02-07 00:00:00,2026-02-10 00:00:00,,3.0,,False,2000.05,False,General Complaint / Dispute,Customer Dispute,Complaint received after multiple failed attempts.,Resolved,Low,IVR
CBK0000565,TXN00007016,False,USR34955,MCH4574,2026-02-05 00:00:00,2026-02-15 00:00:00,2026-03-15 12:45:03,10.0,28.53128472222222,False,1144.6,False,Account Takeover / Unauthorized,ATO,Customer complaint text unclear due to poor call center notes.,Rejected,High,App
CBK0002561,TXN00002204,False,USR14039,MCH6810,2026-03-04 00:00:00,2026-03-08 00:00:00,2026-03-11 00:00:00,4.0,3.0,False,455.59,False,Account Takeover / Unauthorized,Unauthorized Transaction,User says UPI PIN was not entered by them.,In Progress,Medium,IVR
CBK0001912,TXN00004776,False,USR25848,MCH1193,2026-01-17 01:51:00,2026-01-22 00:00:00,2026-01-30 21:51:51,4.922916666666667,8.911006944444445,False,2319.55,False,Item/Service Not Delivered,not delivered,Complaint received after multiple failed attempts.,Rejected,High,Chatbot
CBK0000826,TXN00002919,False,USR50535,MCH2014,2026-01-11 00:00:00,2026-01-13 00:00:00,,2.0,,False,4331.37,False,Other/Unclassified,scam,customer says amount was debited twice.,Pending Bank,High,IVR
CBK0001722,TXN00001041,False,USR72483,MCH9013,2026-01-06 00:00:00,2026-01-08 00:00:00,2026-01-18 00:00:00,2.0,10.0,False,1977.08,False,Amount Mismatch,extra amount deducted,customer says amount was debited twice.,Pending Bank,Low,Branch
CBK0000191,TXN00016165,False,USR22024,MCH5684,2026-02-10 00:00:00,2026-02-16 00:00:00,2026-02-19 00:00:00,6.0,3.0,False,4335.54,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment. urgent,Closed,High,Branch
CBK0002007,TXN00018681,False,USR53356,MCH5076,2026-03-06 00:00:00,2026-03-06 00:00:00,,0.0,,False,5525.44,False,Amount Mismatch,amount mismatch,merchant service was not delivered after payment.,Pending Bank,Medium,Chatbot
CBK0002030,TXN00019111,False,USR11036,MCH5122,2026-01-15 00:00:00,2026-01-19 03:25:00,2026-01-22 00:00:00,4.142361111111111,2.857638888888889,False,1094.0,False,Other/Unclassified,UNAUTHORISED,Payment made to unknown merchant as per customer statement.,Rejected,Medium,Email
CBK0002018,TXN00005542,False,USR80304,MCH8953,2026-01-31 00:00:00,2026-02-01 10:25:53,,1.4346412037037037,,False,236.16,False,Duplicate Debit,DUP_DEBIT,Complaint received after multiple failed attempts.,In Progress,Medium,App
CBK0002694,TXN00017451,False,USR11727,MCH6810,2026-03-04 00:00:00,2026-03-06 17:47:56,2026-03-25 00:00:00,2.7416203703703705,18.25837962962963,False,1007.69,False,Item/Service Not Delivered,no service,Customer says transaction was not authorized.,Pending Bank,Low,IVR
CBK0001713,TXN00019900,False,USR24117,MCH3622,2026-01-19 00:00:00,2026-01-27 00:00:00,,8.0,,False,4072.76,False,Item/Service Not Delivered,no service,Complaint received after multiple failed attempts. call dropped,In Progress,Medium,Branch
CBK0000534,TXN00009187,False,USR89514,MCH5319,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-02-07 00:00:00,1.0,19.0,False,3008.39,False,Item/Service Not Delivered,item not received,User says UPI PIN was not entered by them. details missing,Closed,Low,Email
CBK0000720,TXN00009292,False,USR62461,MCH8044,2026-01-16 00:00:00,2026-01-21 00:00:00,,5.0,,False,2299.02,False,Other/Unclassified,scam,Payment made to unknown merchant as per cust statement.,In Progress,Low,Chatbot
CBK0001074,TXN00016035,False,USR30137,MCH4252,2026-03-18 00:00:00,2026-03-20 00:00:00,,2.0,,False,2162.74,False,Duplicate Debit,charged twice,Customer complaint text unclear due to poor call center notes.,Open,Medium,Branch
CBK0000036,TXN00007642,False,USR23143,MCH2032,2026-01-14 00:00:00,2026-01-17 16:21:03,2026-02-05 16:21:03,3.6812847222222222,19.0,False,1258.0,False,General Complaint / Dispute,complaint,Customer says transaction was not authorized. NA,Rejected,Critical,Email
CBK0001251,TXN00007334,False,USR34180,MCH8904,2026-03-05 00:00:00,2026-03-08 00:00:00,2026-03-19 00:00:00,3.0,11.0,False,903.47,False,Other/Unclassified,service failed,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,Closed,Low,Chatbot
CBK0000612,TXN00008353,False,USR59073,MCH2016,2026-03-04 00:00:00,2026-03-06 18:57:42,2026-03-11 18:57:00,2.7900694444444443,4.999513888888889,False,1208.71,False,Other/Unclassified,fraud,customer says transaction was not authorized.,Rejected,Medium,Branch
CBK0001327,TXN00010704,False,USR57352,MCH9854,2026-01-15 20:40:00,2026-01-21 00:00:00,,5.138888888888889,,False,2880.65,False,Other/Unclassified,FRAUD,Complaint received after multiple failed attempts.,In Progress,Low,Branch
CBK0001858,TXN00019309,False,USR57601,MCH7194,2026-01-10 00:00:00,2026-01-11 00:00:00,,1.0,,False,6862.58,False,General Complaint / Dispute,complaint,User claims account was compromised before transaction.,In Progress,High,App
CBK0001904,TXN00006057,False,USR27947,MCH5098,2026-01-23 08:43:00,2026-01-26 00:00:00,2026-02-15 09:43:00,2.6368055555555556,20.40486111111111,False,378.18,False,Amount Mismatch,amount mismatch,Merchant service was not delivered after payment.,Pending Bank,Medium,Call Center
CBK0000778,TXN00004797,False,USR73637,MCH1026,2026-01-12 03:41:00,2026-02-27 00:00:00,,45.84652777777778,,False,3784.33,False,Other/Unclassified,UNAUTHORISED,customer says transaction was not authorized.,Resolved,Medium,Call Center
CBK0000322,TXN00019719,False,USR68594,MCH8391,2026-03-23 00:00:00,2026-04-02 20:20:18,2026-04-18 20:20:18,10.847430555555556,16.0,False,4373.83,False,Item/Service Not Delivered,delivery issue,merchant service was not delivered after payment.,Closed,High,Branch
CBK0000923,TXN94657,False,USR35229,MCH1505,2026-03-23 00:00:00,2026-04-23 00:00:00,2026-04-26 00:00:00,31.0,3.0,False,2556.0,False,Amount Mismatch,Wrong Amount,Merchant service was not delivered after payment.,Closed,High,Branch
CBK0001186,TXN00018221,False,USR54313,MCH9511,2026-01-30 00:00:00,2026-03-17 00:00:00,2026-04-03 00:00:00,46.0,17.0,False,119.0,False,Amount Mismatch,Wrong Amount,User claims account was compromised before transaction. pls check asap,Open,Low,Branch
CBK0001687,TXN00003168,False,USR79935,MCH8154,2026-02-26 00:00:00,2026-03-01 00:00:00,2026-03-11 03:30:00,3.0,10.145833333333334,False,2132.64,False,Other/Unclassified,Fraud Suspected,merchant service was not delivered after payment.,Pending Bank,Medium,Chatbot
CBK0000554,TXN00016199,False,USR58457,MCH2818,2026-03-03 00:00:00,2026-03-13 00:00:00,2026-03-20 00:00:00,10.0,7.0,False,4366.91,False,Account Takeover / Unauthorized,account hacked,Payment made to unknown merchant as per customer statement.,In Progress,High,Chatbot
CBK0002778,TXN34155,False,USR63286,MCH5795,2026-03-31 00:00:00,2026-05-15 00:00:00,,45.0,,False,736.99,False,Item/Service Not Delivered,delivery issue,Suspicious high-value payment disputed by customer.,Pending Bank,Medium,Chatbot
CBK0000042,TXN00001246,False,USR48537,MCH2700,2026-02-08 00:00:00,,2026-02-25 00:00:00,,,False,702.0,False,General Complaint / Dispute,complaint,customer says transaction was not authorized.,Closed,High,IVR
CBK0000211,TXN00019098,False,USR76655,MCH2383,2026-02-12 00:00:00,2026-02-27 00:00:00,2026-03-14 00:00:00,15.0,15.0,False,536.94,False,Account Takeover / Unauthorized,login compromised,Complaint received after multiple failed attempts.,Pending Bank,Medium,Email
CBK0002337,TXN00008947,False,USR74187,MCH2877,2026-01-05 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,3.0,6.0,False,4079.0,False,General Complaint / Dispute,dispute raised,Customer says amount was debited twice.,Resolved,Low,IVR
CBK0001305,TXN00017826,False,USR89617,MCH5076,2026-01-18 23:38:00,2026-02-03 00:00:00,2026-02-24 00:00:00,15.015277777777778,21.0,False,5617.04,False,Account Takeover / Unauthorized,Account Takeover,Payment made to unknown merchant as per customer statement.,In Progress,Low,IVR
CBK0002466,TXN00013029,False,USR16995,MCH7040,2026-01-13 05:39:00,2026-01-15 19:39:00,2026-01-25 19:39:06,2.5833333333333335,10.000069444444444,False,1491.88,False,Item/Service Not Delivered,merchant service issue,Customer says transaction was not authorized.,Rejected,Medium,Email
CBK0001106,TXN81951,False,USR84942,MCH2073,2026-02-12 01:12:00,,2026-03-12 00:00:00,,,False,3816.43,False,Account Takeover / Unauthorized,login compromised,Customer says transaction was not authorized. call dropped,Pending Bank,Medium,Branch
CBK0002641,TXN00005655,False,USR10307,MCH4859,2026-02-27 00:00:00,2026-03-03 00:00:00,,4.0,,False,5976.8,False,Other/Unclassified,incorrect amount,Merchant service was not delivered after payment.,Open,High,Chatbot
CBK0000182,TXN00013078,False,USR91108,MCH4931,2026-02-06 21:01:00,2026-02-06 00:00:00,2026-03-01 00:00:00,-0.8756944444444444,23.0,True,3943.46,False,Item/Service Not Delivered,merchant service issue,Suspicious high-value payment disputed by customer.,Open,Critical,App
CBK0001740,TXN00009712,False,USR32707,MCH4181,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-02-28 00:00:00,1.0,30.0,False,803.59,False,General Complaint / Dispute,Customer Dispute,User reports money deducted but merchant denies receiving payment.,Closed,Medium,App
CBK0000991,TXN00016978,False,USR85967,MCH9642,2026-03-28 06:01:00,2026-04-12 20:01:14,2026-04-12 00:00:00,15.58349537037037,-0.8341898148148148,False,3895.0,False,Other/Unclassified,suspicious transaction,Customer says amount was debited twice.,Closed,Medium,IVR
CBK0002390,TXN00008564,False,USR53527,MCH1450,2026-03-14 00:00:00,2026-03-20 12:52:19,2026-04-18 00:00:00,6.536331018518519,28.463668981481483,False,7520.47,False,Item/Service Not Delivered,delivery issue,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,Resolved,Medium,Chatbot
CBK0002044,TXN00012234,False,USR38814,MCH2495,2026-02-25 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,45.0,6.0,False,1786.57,False,Other/Unclassified,UNAUTHORISED,Customer says amount was debited twice.,Pending Bank,High,IVR
CBK0001405,TXN32094,False,USR48929,MCH2565,2026-02-16 00:00:00,2026-02-20 00:00:00,2026-03-22 19:28:00,4.0,30.81111111111111,False,1381.95,False,Duplicate Debit,charged twice,User reports money deducted but merchant denies receiving payment.,In Progress,Medium,Chatbot
CBK0002456,TXN00015278,False,USR97030,MCH7914,2026-03-29 13:39:54,2026-04-08 19:39:54,2026-04-23 19:39:54,10.25,15.0,False,1070.58,False,Amount Mismatch,amount mismatch,Complaint received after multiple failed attempts. urgent,Resolved,Medium,App
CBK0002607,TXN00010699,False,USR18453,MCH9441,2026-03-27 21:25:00,2026-03-30 02:25:11,2026-04-15 00:00:00,2.208460648148148,15.89917824074074,False,428.88,False,Account Takeover / Unauthorized,ATO,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,In Progress,Critical,IVR
CBK0000730,TXN00009351,False,USR52558,MCH2688,2026-03-04 00:00:00,2026-03-06 14:47:30,2026-03-25 00:00:00,2.6163194444444446,18.383680555555557,False,1026.98,False,Item/Service Not Delivered,delivery issue,Merchant service was not delivered after payment.,Open,Medium,App
CBK0001227,TXN00007552,False,USR61339,MCH4281,2026-01-01 00:00:00,2026-01-09 00:00:00,,8.0,,False,12509.66,False,Other/Unclassified,service failed,Payment made to unknown merchant as per customer statement.,Closed,Low,Email
CBK0000882,TXN00018975,False,USR38277,MCH9872,2026-01-11 00:00:00,,2026-01-19 00:00:00,,,False,701.39,False,General Complaint / Dispute,Customer Dispute,Payment made to unknown merchant as per customer statement.,Closed,High,IVR
CBK0000141,TXN00006360,False,USR82731,MCH8970,2026-02-25 00:00:00,2026-02-27 00:00:00,2026-03-14 00:00:00,2.0,15.0,False,1731.1,False,Duplicate Debit,double debit,Complaint received after multiple failed attempts. details missing,Pending Bank,Low,Chatbot
CBK0000186,TXN00016957,False,USR98066,MCH1945,2026-03-17 00:00:00,2026-04-16 00:00:00,2026-05-11 20:04:57,30.0,25.836770833333333,False,1444.28,False,Account Takeover / Unauthorized,ATO,user reports money deducted but merchant denies receiving payment.,Resolved,Low,Branch
CBK0001725,TXN00007324,False,USR35882,MCH8337,2026-02-03 09:39:26,2026-02-06 00:00:00,2026-02-13 00:00:00,2.5976157407407405,7.0,False,175.45,False,General Complaint / Dispute,complaint,Customer says transaction was not authorized.,Closed,High,App
CBK0000815,TXN00014312,False,USR67696,MCH5671,2026-01-16 00:00:00,2026-01-17 00:00:00,2026-02-10 00:00:00,1.0,24.0,False,4063.03,False,Other/Unclassified,scam,User says UPI PIN was not entered by them.,In Progress,Low,Call Center
CBK0001222,TXN00004174,False,USR60027,MCH2402,2026-02-22 00:00:00,2026-03-10 00:00:00,2026-03-24 00:40:00,16.0,14.027777777777779,False,26842.07,False,Other/Unclassified,unauth txn,Customer complaint text unclear due to poor call center notes.,Rejected,High,Chatbot
CBK0002330,TXN00007824,False,USR15414,MCH7186,2026-03-24 00:00:00,2026-03-27 06:06:46,,3.254699074074074,,False,1375.65,False,Item/Service Not Delivered,delivery issue,Suspicious high-value payment disputed by cust.,Rejected,Medium,Call Center
CBK0001645,TXN00004849,False,USR87914,MCH2065,2026-03-31 15:04:00,2026-04-03 00:00:00,2026-04-04 09:04:41,2.3722222222222222,1.378252314814815,False,1212.0,False,Item/Service Not Delivered,no service,Payment made to unknown merchant as per customer statement.,In Progress,Medium,Branch
